Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-12-06,139.649994,139.929993,135.880005,139.070007,139.070007,259800,1311
2018-12-07,138.800003,139.5,136.639999,137.149994,137.149994,195100,1312
2018-12-10,136.800003,137.970001,135.369995,137.119995,137.119995,141000,1313
2018-12-11,138.570007,139.100006,135.809998,138.020004,138.020004,235800,1314
2018-12-12,139.300003,141.839996,133.520004,140.580002,140.580002,286900,1315
2018-12-13,140.679993,141.25,139.100006,139.75,139.75,312800,1316
2018-12-14,139.100006,142.259995,137.789993,138.300003,138.300003,355700,1317
2018-12-17,138.160004,139.619995,135.039993,135.220001,135.220001,273600,1318
2018-12-18,135.690002,137.729996,135.690002,136.490005,136.490005,279500,1319
2018-12-19,136.520004,137.660004,132.690002,133.179993,133.179993,178000,1320
2018-12-20,133.190002,134.190002,131.770004,132.339996,132.339996,373700,1321
2018-12-21,132.020004,134.679993,127.059998,127.879997,127.879997,598900,1322
2018-12-24,126.82,128.020004,124.389999,124.769997,124.769997,122700,1323
2018-12-26,125.209999,131.880005,124.07,131.600006,131.600006,223100,1324
2018-12-27,130.410004,132.190002,127.57,132.179993,132.179993,229800,1325
2018-12-28,132.429993,135.050003,130.029999,131.190002,131.190002,157900,1326
2018-12-31,131.839996,132.139999,129.470001,131.179993,131.179993,216900,1327
2019-01-02,130.199997,131.800003,129,130.289993,130.289993,217400,1328
2019-01-03,130.190002,131.360001,127.580002,128.330002,128.330002,182200,1329
2019-01-04,129.539993,134.979996,129.490005,133.949997,133.949997,262500,1330
2019-01-07,133.889999,135.119995,131.600006,132.979996,132.979996,339400,1331
2019-01-08,123.5,126.349998,113.57,115.919998,115.919998,1249500,1332
2019-01-09,115.82,116.349998,111.209999,111.879997,111.879997,1106500,1333
2019-01-10,110.900002,114.730003,110.540001,114.239998,114.239998,655000,1334
2019-01-11,114.089996,114.610001,111.809998,113.650002,113.650002,432600,1335
2019-01-14,113.080002,113.43,111.870003,112.260002,112.260002,373700,1336
2019-01-15,111.860001,116.25,111.860001,114.849998,114.849998,479500,1337
2019-01-16,115.120003,115.599998,112.959999,114.43,114.43,340900,1338
2019-01-17,114.190002,116.529999,114.190002,115.389999,115.389999,263300,1339
2019-01-18,115.599998,116.160004,114.480003,114.690002,114.690002,240000,1340
2019-01-22,114.199997,115.769997,113.760002,114.959999,114.959999,335500,1341
2019-01-23,115.540001,117.089996,115.230003,115.870003,115.870003,313100,1342
2019-01-24,115.690002,116.339996,113.709999,115.25,115.25,213000,1343
2019-01-25,115.760002,116.209999,113,115.019997,115.019997,223200,1344
2019-01-28,114.360001,115.989998,113.309998,114.419998,114.419998,157800,1345
2019-01-29,114.43,116.470001,113.760002,115.709999,115.709999,203700,1346
2019-01-30,115.800003,116.330002,114.080002,115.57,115.57,208200,1347
2019-01-31,115.18,116.760002,115.18,116.040001,116.040001,274000,1348
2019-02-01,116.029999,116.970001,115.010002,116,116,319100,1349
2019-02-04,116.260002,117.370003,115.230003,117.269997,117.269997,205700,1350
2019-02-05,117.220001,117.760002,115.080002,115.639999,115.639999,267800,1351
2019-02-06,115.589996,116.5,114.599998,115.870003,115.870003,132300,1352
2019-02-07,115.510002,116,114.389999,115.209999,115.209999,155000,1353
2019-02-08,114.849998,115.870003,114.43,114.870003,114.870003,167100,1354
2019-02-11,115.010002,115.470001,113.199997,113.25,113.25,265500,1355
2019-02-12,113.620003,115.300003,113.300003,113.699997,113.699997,167400,1356
2019-02-13,113.82,114.449997,111.970001,113.120003,113.120003,212100,1357
2019-02-14,113,115.230003,112.410004,114.360001,114.360001,270700,1358
2019-02-15,114.730003,116.419998,114.050003,115.290001,115.290001,168500,1359
2019-02-19,114.849998,115.989998,111.639999,115.440002,115.440002,215500,1360
2019-02-20,115.769997,115.940002,114.650002,115.019997,115.019997,239900,1361
2019-02-21,114.760002,117.099998,113.93,117.040001,117.040001,169700,1362
2019-02-22,117.18,117.5,115.599998,116.910004,116.910004,178900,1363
2019-02-25,117.199997,118.099998,112.709999,114.860001,114.860001,508200,1364
2019-02-26,114.970001,115.690002,113.160004,113.199997,113.199997,231100,1365
2019-02-27,112.889999,114.470001,111.93,111.949997,111.949997,188800,1366
2019-02-28,111.839996,114.519997,111.360001,112.110001,112.110001,868000,1367
2019-03-01,112.760002,113.300003,111.68,111.800003,111.800003,286800,1368
2019-03-04,112,113.510002,110.919998,111.690002,111.690002,681700,1369
2019-03-05,111.68,111.830002,110.139999,110.849998,110.849998,270200,1370
2019-03-06,110.849998,111.529999,109.480003,109.620003,109.620003,141200,1371
2019-03-07,109.769997,110.57,109.059998,109.330002,109.330002,137200,1372
2019-03-08,109,110.970001,108.75,110.5,110.5,199300,1373
2019-03-11,111,112.769997,110.309998,111.970001,111.970001,295700,1374
2019-03-12,111.989998,112.480003,110.660004,110.720001,110.720001,176500,1375
2019-03-13,111.099998,112.949997,110.470001,112.110001,112.110001,242400,1376
2019-03-14,112.169998,114.599998,111.809998,113.550003,113.550003,255300,1377
2019-03-15,113.75,115.43,112.93,115.32,115.32,647500,1378
2019-03-18,115.639999,117.129997,114.57,115.870003,115.870003,288400,1379
2019-03-19,115.989998,115.989998,113.660004,113.980003,113.980003,210500,1380
2019-03-20,114.309998,115.760002,113.349998,114.419998,114.419998,228800,1381
2019-03-21,113.959999,116.419998,113.959999,114.870003,114.870003,217600,1382
2019-03-22,114.400002,115.720001,112.760002,113.080002,113.080002,280600,1383
2019-03-25,112.800003,114.360001,112,113.279999,113.279999,155600,1384
2019-03-26,113.900002,115.309998,112.940002,115.080002,115.080002,142100,1385
2019-03-27,114.860001,116.290001,113.980003,115.889999,115.889999,155100,1386
2019-03-28,116.18,116.559998,115.32,116.260002,116.260002,126700,1387
2019-03-29,116.540001,116.900002,112.949997,115.959999,115.959999,277100,1388
2019-04-01,116.559998,116.889999,115.300003,116.639999,116.639999,189900,1389
2019-04-02,116.699997,116.699997,111.970001,112,112,179400,1390
2019-04-03,112.580002,112.580002,108.309998,111.010002,111.010002,412400,1391
2019-04-04,111.129997,112.889999,111.010002,112.379997,112.379997,177700,1392
2019-04-05,112.5,114.68,112.190002,114.529999,114.529999,244600,1393
2019-04-08,114.139999,116.300003,114.139999,116,116,355200,1394
2019-04-09,115.690002,115.690002,114,115.040001,115.040001,286700,1395
2019-04-10,115.18,119.93,115.120003,118.75,118.75,573500,1396
2019-04-11,118.709999,119.919998,117.870003,118.239998,118.239998,244500,1397
2019-04-12,118.629997,119.370003,117.82,118.370003,118.370003,191000,1398
2019-04-15,118.489998,120.589996,117.970001,118.260002,118.260002,274500,1399
2019-04-16,118.440002,118.440002,116.510002,116.739998,116.739998,130500,1400
2019-04-17,117.050003,117.900002,116.220001,116.5,116.5,134500,1401
2019-04-18,116.769997,117.669998,116.400002,116.5,116.5,130300,1402
2019-04-22,116.190002,116.870003,112.559998,113.629997,113.629997,170000,1403
2019-04-23,113.980003,116.970001,113.900002,116.599998,116.599998,217000,1404
2019-04-24,116.599998,117.889999,116.239998,117.540001,117.540001,240800,1405
2019-04-25,117.040001,117.989998,114.629997,115.360001,115.360001,248600,1406
2019-04-26,125,142,125,140.289993,140.289993,965100,1407
2019-04-29,141.669998,145.080002,139.919998,144.850006,144.850006,697900,1408
2019-04-30,143.770004,144.369995,140.880005,144,144,587700,1409
2019-05-01,144.139999,144.139999,140.009995,141.020004,141.020004,385600,1410
2019-05-02,141.050003,143.580002,139.149994,143.509995,143.509995,320800,1411
2019-05-03,143.979996,145.220001,141.389999,144.509995,144.509995,166700,1412
2019-05-06,142.490005,143.759995,141.119995,142.690002,142.690002,271500,1413
2019-05-07,142.259995,142.259995,138.589996,140.5,140.5,374000,1414
2019-05-08,137.830002,140.669998,137.020004,139.899994,139.899994,336200,1415
2019-05-09,139.279999,140.910004,137.389999,139.270004,139.270004,213800,1416
2019-05-10,139.139999,140.080002,135.990005,139.679993,139.679993,191200,1417
2019-05-13,137.779999,138.050003,136.389999,137.289993,137.289993,448600,1418
2019-05-14,137.419998,138,135.110001,136.729996,136.729996,307100,1419
2019-05-15,136.139999,136.899994,134.350006,136.820007,136.820007,207800,1420
2019-05-16,136.740005,138.110001,136.740005,137.199997,137.199997,148200,1421
2019-05-17,136.630005,139.289993,136.139999,137.25,137.25,200200,1422
2019-05-20,137.820007,139.779999,136.710007,137.720001,137.720001,210100,1423
2019-05-21,137.919998,138.070007,134.940002,136.960007,136.960007,420200,1424
2019-05-22,136.860001,139.070007,136.539993,138.570007,138.570007,137800,1425
2019-05-23,137.229996,138.139999,135.210007,137.779999,137.779999,408600,1426
2019-05-24,138.389999,139.029999,133.869995,134.059998,134.059998,147700,1427
2019-05-28,134.199997,137.050003,134.199997,135,135,380800,1428
2019-05-29,135,136.279999,132.869995,134.940002,134.940002,214500,1429
2019-05-30,135.139999,137.429993,134.720001,137.419998,137.419998,202700,1430
2019-05-31,135.770004,139.729996,132.520004,133.610001,133.610001,417700,1431
2019-06-03,133.619995,135.320007,132.5,134.210007,134.210007,202500,1432
2019-06-04,135.190002,135.25,132.740005,133.330002,133.330002,242000,1433
2019-06-05,133.479996,136.800003,133.210007,133.660004,133.660004,131700,1434
2019-06-06,133.710007,134.830002,130.960007,132.449997,132.449997,145100,1435
2019-06-07,132.75,132.75,129.880005,130.860001,130.860001,166500,1436
2019-06-10,131.130005,133.910004,130.610001,133.839996,133.839996,203000,1437
2019-06-11,134.270004,135.699997,133.190002,134.119995,134.119995,161300,1438
2019-06-12,134.039993,137.020004,133.330002,136.119995,136.119995,206800,1439
2019-06-13,136.759995,137.179993,134.75,136.470001,136.470001,121700,1440
2019-06-14,136.839996,137.830002,135.389999,136.740005,136.740005,136000,1441
2019-06-17,137,138.009995,135.539993,136.300003,136.300003,130100,1442
2019-06-18,137.229996,139.259995,136.199997,138.289993,138.289993,184100,1443
2019-06-19,138.300003,138.300003,135.550003,136.320007,136.320007,208200,1444
2019-06-20,136.940002,140.220001,136.220001,137.570007,137.570007,234100,1445
2019-06-21,137.169998,138.800003,135.149994,136.75,136.75,378900,1446
2019-06-24,136.399994,137.25,134.929993,135.419998,135.419998,198800,1447
2019-06-25,135.220001,135.949997,132.509995,132.850006,132.850006,216200,1448
2019-06-26,132.979996,133.899994,130.970001,131.330002,131.330002,183000,1449
2019-06-27,131.699997,132.070007,130.690002,131.699997,131.699997,222900,1450
2019-06-28,131.949997,132.619995,130.369995,130.589996,130.589996,1170100,1451
2019-07-01,131.410004,134.429993,131.410004,133.860001,133.860001,209000,1452
2019-07-02,133.020004,133.919998,131.679993,132.979996,132.979996,177300,1453
2019-07-03,133.399994,134.990005,132.080002,134.169998,134.169998,122900,1454
2019-07-05,133.119995,134.169998,130.639999,132.199997,132.199997,137400,1455
2019-07-08,132.199997,133.449997,131.429993,132.550003,132.550003,158500,1456
2019-07-09,131.539993,132.880005,128.570007,131.669998,131.669998,480700,1457
2019-07-10,144.960007,151.119995,143.020004,146.309998,146.309998,1153800,1458
2019-07-11,146.940002,147.220001,142.490005,144.589996,144.589996,576500,1459
2019-07-12,145.070007,147.759995,143.830002,147.279999,147.279999,331500,1460
2019-07-15,147.320007,148.949997,146.679993,148.589996,148.589996,279200,1461
2019-07-16,148.589996,149.929993,148.509995,148.690002,148.690002,213000,1462
2019-07-17,148.330002,149.509995,147.309998,148.75,148.75,170800,1463
2019-07-18,148.600006,151.539993,147.100006,150.860001,150.860001,199100,1464
2019-07-19,150.320007,151.729996,147.669998,147.970001,147.970001,168700,1465
2019-07-22,148.320007,148.320007,145.520004,146.279999,146.279999,219700,1466
2019-07-23,147.089996,147.449997,144.419998,147.360001,147.360001,260400,1467
2019-07-24,146.789993,148.5,145.229996,148.330002,148.330002,199000,1468
2019-07-25,147.889999,150.639999,147.820007,149.630005,149.630005,201000,1469
2019-07-26,149.729996,152.059998,147.309998,152,152,278800,1470
2019-07-29,152.179993,153.539993,150.789993,152.619995,152.619995,202300,1471
2019-07-30,152.259995,153.800003,149.339996,150.539993,150.539993,174900,1472
2019-07-31,150.529999,152.419998,147.429993,148.279999,148.279999,150100,1473
2019-08-01,148.229996,152.380005,145.25,145.550003,145.550003,301400,1474
2019-08-02,145.539993,146.529999,144.190002,145.940002,145.940002,165600,1475
2019-08-05,144.199997,146.490005,142.210007,144.869995,144.869995,216700,1476
2019-08-06,144.75,148.919998,144.330002,148.460007,148.460007,256700,1477
2019-08-07,148,148.809998,146.179993,146.330002,146.330002,234400,1478
2019-08-08,147.089996,149.139999,145.830002,148.339996,148.339996,170000,1479
2019-08-09,148.289993,149.149994,146.600006,147.179993,147.179993,142700,1480
2019-08-12,146.940002,148.119995,145.080002,146.100006,146.100006,172700,1481
2019-08-13,146.100006,151.949997,146.100006,149.850006,149.850006,147700,1482
2019-08-14,147.979996,149.160004,142.050003,146.199997,146.199997,209800,1483
2019-08-15,146.759995,147.699997,145.570007,147.330002,147.330002,129600,1484
2019-08-16,148.110001,148.820007,147.179993,148.050003,148.050003,90500,1485
2019-08-19,150.490005,152.889999,149.660004,151.960007,151.960007,188700,1486
2019-08-20,151.419998,152.960007,150.800003,152.570007,152.570007,150400,1487
2019-08-21,153.360001,153.929993,151.699997,152.339996,152.339996,187100,1488
2019-08-22,152.419998,153.789993,151.169998,151.789993,151.789993,161700,1489
2019-08-23,149.699997,152,145.860001,146.300003,146.300003,246300,1490
2019-08-26,147.089996,149.830002,146.149994,149.380005,149.380005,133100,1491
2019-08-27,150.130005,150.979996,147.270004,147.449997,147.449997,132800,1492
2019-08-28,146.820007,148.190002,146.139999,147.330002,147.330002,173500,1493
2019-08-29,148.639999,151.309998,147.759995,151.179993,151.179993,187200,1494
2019-08-30,151.660004,153.669998,150.889999,153.509995,153.509995,141000,1495
2019-09-03,153.309998,155.789993,152.690002,155.130005,155.130005,248700,1496
2019-09-04,156.080002,156.080002,153.449997,154.149994,154.149994,157200,1497
2019-09-05,155.050003,156.149994,151.149994,151.460007,151.460007,170000,1498
2019-09-06,151.539993,152.789993,149.639999,150.130005,150.130005,155100,1499
2019-09-09,150.240005,151.229996,147.259995,151,151,179800,1500
2019-09-10,150.550003,152.179993,148.160004,149.149994,149.149994,163600,1501
2019-09-11,149.389999,152.960007,147.740005,152.399994,152.399994,164700,1502
2019-09-12,152.929993,153.759995,151.130005,152.199997,152.199997,201600,1503
2019-09-13,152.690002,152.970001,148.630005,150.360001,150.360001,155000,1504
2019-09-16,149.119995,150.580002,148.279999,148.440002,148.440002,168100,1505
2019-09-17,148.539993,150.449997,147.75,150.039993,150.039993,113600,1506
2019-09-18,150.080002,154.360001,149.539993,154.029999,154.029999,228100,1507
2019-09-19,154.429993,158.179993,153.899994,155,155,215400,1508
2019-09-20,154.369995,156.600006,154.369995,155.550003,155.550003,397100,1509
2019-09-23,155.25,158.429993,155.25,157.759995,157.759995,232400,1510
2019-09-24,158.279999,159,155.339996,155.539993,155.539993,214600,1511
2019-09-25,156.389999,156.949997,155.25,156.479996,156.479996,159700,1512
2019-09-26,156.470001,158.800003,156.229996,156.449997,156.449997,157500,1513
2019-09-27,157.210007,157.210007,154.490005,155.130005,155.130005,151700,1514
2019-09-30,155.199997,157.850006,155.029999,157.660004,157.660004,272700,1515
2019-10-01,158.630005,160.389999,156.770004,157.509995,157.509995,191300,1516
2019-10-02,156.190002,157.470001,153.520004,155.130005,155.130005,192200,1517
2019-10-03,154.779999,159.130005,154.389999,159.110001,159.110001,257900,1518
2019-10-04,159.149994,160.729996,157.779999,160,160,256900,1519
2019-10-07,161.210007,162.25,158.690002,159.210007,159.210007,352500,1520
2019-10-08,169.25,169.25,153.979996,154.600006,154.600006,1091600,1521
2019-10-09,154.940002,156.720001,148.399994,149.789993,149.789993,512200,1522
2019-10-10,151.779999,154.399994,149.320007,154.320007,154.320007,492400,1523
2019-10-11,156.080002,156.369995,154.130005,154.860001,154.860001,264300,1524
2019-10-14,154.589996,154.589996,150.440002,153.75,153.75,194200,1525
2019-10-15,154.160004,156.490005,152.960007,154.339996,154.339996,250000,1526
2019-10-16,154.289993,158.279999,153.100006,158,158,254300,1527
2019-10-17,158.190002,159.300003,156.149994,158.880005,158.880005,169500,1528
2019-10-18,158.240005,159.910004,157.759995,159.059998,159.059998,160800,1529
2019-10-21,159.800003,161.5,159.429993,159.770004,159.770004,150900,1530
2019-10-22,159.539993,161.75,157.410004,157.460007,157.460007,147100,1531
2019-10-23,157.039993,158.350006,156.149994,156.669998,156.669998,101300,1532
2019-10-24,157.149994,157.899994,155.029999,156.229996,156.229996,135300,1533
2019-10-25,156.279999,157.289993,153.929993,154.199997,154.199997,84300,1534
2019-10-28,154.100006,155.539993,152.25,152.429993,152.429993,164300,1535
2019-10-29,152.369995,154.720001,151.570007,152.119995,152.119995,151700,1536
2019-10-30,152.190002,153.029999,150.520004,152.919998,152.919998,99100,1537
2019-10-31,152.800003,152.800003,149.089996,149.759995,149.759995,171000,1538
2019-11-01,150.639999,151.570007,149.279999,151.279999,151.279999,126500,1539
2019-11-04,152.149994,154.410004,150.929993,151.570007,151.570007,239700,1540
2019-11-05,152.539993,155.309998,151.869995,153.820007,153.820007,134100,1541
2019-11-06,153.660004,155.699997,153.559998,155.5,155.5,107300,1542
2019-11-07,156.300003,157.669998,152.759995,153.160004,153.160004,209200,1543
2019-11-08,153.020004,155.279999,152.429993,155.279999,155.279999,146800,1544
2019-11-11,154.720001,156.710007,154.110001,156.080002,156.080002,111100,1545
2019-11-12,155.649994,156.869995,155.130005,155.339996,155.339996,92700,1546
2019-11-13,154.949997,155.759995,153.619995,154.630005,154.630005,164500,1547
2019-11-14,154.350006,155.910004,153.509995,153.830002,153.830002,73200,1548
2019-11-15,154.779999,154.779999,152.160004,153.339996,153.339996,103900,1549
2019-11-18,153.100006,156.270004,153.100006,155.679993,155.679993,86600,1550
2019-11-19,155.789993,156.389999,154.440002,154.809998,154.809998,76200,1551
2019-11-20,154.539993,156.240005,153.979996,155,155,101200,1552
2019-11-21,155.190002,155.830002,152.679993,153.029999,153.029999,89300,1553
2019-11-22,153.589996,155.880005,152.169998,155.270004,155.270004,63900,1554
2019-11-25,154.710007,159.729996,154.710007,159.229996,159.229996,156400,1555
2019-11-26,159.240005,162.179993,157.710007,161.770004,161.770004,138600,1556
2019-11-27,162.309998,163.589996,160.690002,163.199997,163.199997,89600,1557
2019-11-29,162.869995,163.649994,161.389999,161.419998,161.419998,43800,1558
2019-12-02,161.979996,162.529999,159.419998,162.210007,162.210007,115700,1559
2019-12-03,160.740005,161.880005,160.509995,161.369995,161.369995,83800,1560
2019-12-04,161.910004,164.179993,161.380005,163.220001,163.220001,117400,1561
2019-12-05,163.380005,163.630005,161.419998,162.899994,162.899994,113100,1562
2019-12-06,164.070007,166.449997,163.160004,165.75,165.75,113300,1563
2019-12-09,165.270004,166.169998,164.320007,165.699997,165.699997,113100,1564
2019-12-10,165.550003,167.020004,165.119995,166.270004,166.270004,83900,1565
2019-12-11,166.740005,167.279999,166.039993,167.179993,167.179993,100000,1566
2019-12-12,167.389999,168.660004,165.949997,166.690002,166.690002,235000,1567
2019-12-13,167,167,164.75,166.309998,166.309998,101100,1568
2019-12-16,166.610001,168.740005,165,167.940002,167.940002,134000,1569
2019-12-17,167.039993,167.039993,163.419998,164.289993,164.289993,97800,1570
2019-12-18,164.550003,166.429993,163.160004,164.059998,164.059998,96700,1571
2019-12-19,167.259995,172.880005,161.740005,172.679993,172.679993,364500,1572
2019-12-20,173.5,178.759995,173.5,177.990005,177.990005,544000,1573
2019-12-23,178.800003,179.429993,177.759995,178.619995,178.619995,147200,1574
2019-12-24,178.779999,179.619995,178.360001,179.309998,179.309998,63000,1575
2019-12-26,179.679993,179.990005,178.559998,179.779999,179.779999,88200,1576
2019-12-27,180.419998,180.740005,178.970001,179.929993,179.929993,84400,1577
2019-12-30,179.419998,180.539993,178.759995,180.130005,180.130005,102900,1578
2019-12-31,180.220001,181.320007,179.449997,179.789993,179.789993,137400,1579
2020-01-02,180.770004,183.5,177.539993,183.330002,183.330002,213000,1580
2020-01-03,181.570007,182.800003,180.580002,181.710007,181.710007,165200,1581
2020-01-06,180.990005,182.759995,180.289993,182.240005,182.240005,136800,1582
2020-01-07,183.529999,183.529999,181.009995,182.649994,182.649994,162300,1583
2020-01-08,184.119995,188.289993,183.070007,183.070007,183.070007,372500,1584
2020-01-09,196.669998,196.669998,183.070007,189.350006,189.350006,621400,1585
2020-01-10,189.009995,189.880005,186.440002,189.559998,189.559998,208200,1586
2020-01-13,189.559998,190.820007,183.149994,183.929993,183.929993,226200,1587
2020-01-14,184.300003,185.610001,182.979996,184.520004,184.520004,120300,1588
2020-01-15,184.229996,186.179993,182.419998,184.869995,184.869995,136600,1589
2020-01-16,185.839996,186.470001,184.490005,185.320007,185.320007,94100,1590
2020-01-17,186.639999,186.639999,183.080002,183.449997,183.449997,102300,1591
2020-01-21,184.130005,184.240005,182.220001,183.630005,183.630005,89800,1592
2020-01-22,183.949997,185.130005,182.110001,183.050003,183.050003,114400,1593
2020-01-23,182.380005,185.440002,182.070007,183.449997,183.449997,169400,1594
2020-01-24,184.240005,184.850006,182.490005,183.509995,183.509995,102500,1595
2020-01-27,181.130005,187.199997,181.130005,185.570007,185.570007,146800,1596
2020-01-28,186.720001,189.550003,185.830002,188.039993,188.039993,99500,1597
2020-01-29,188.190002,189.809998,187.080002,188.690002,188.690002,113500,1598
2020-01-30,187.660004,191.869995,187.380005,191.75,191.75,103000,1599
2020-01-31,191.880005,194.229996,187.410004,189.050003,189.050003,202300,1600
2020-02-03,189.160004,191.020004,185.779999,186.080002,186.080002,158400,1601
2020-02-04,188.009995,191.169998,185.75,190.589996,190.589996,139900,1602
2020-02-05,191.880005,194.399994,189.690002,193.960007,193.960007,129000,1603
2020-02-06,196.009995,198.529999,193.940002,195.770004,195.770004,133600,1604
2020-02-07,195.259995,195.75,192.039993,193.110001,193.110001,133100,1605
2020-02-10,192.940002,194.679993,191.789993,191.929993,191.929993,85400,1606
2020-02-11,192.75,197.580002,191.550003,197.580002,197.580002,162400,1607
2020-02-12,198.389999,198.589996,194.169998,194.449997,194.449997,131400,1608
2020-02-13,193.839996,194.100006,191.830002,193,193,77000,1609
2020-02-14,192.440002,194.509995,190.899994,192.369995,192.369995,89100,1610
2020-02-18,192.100006,193.559998,190.470001,193.059998,193.059998,66800,1611
2020-02-19,193.389999,196.080002,193.300003,194.5,194.5,73300,1612
2020-02-20,193.600006,194.220001,189.399994,192.259995,192.259995,89000,1613
2020-02-21,192.570007,192.570007,188.130005,188.630005,188.630005,113300,1614
2020-02-24,183.740005,185.619995,182.990005,183.570007,183.570007,90500,1615
2020-02-25,183.979996,184.860001,175.619995,176.779999,176.779999,123000,1616
2020-02-26,177.179993,181.690002,177.179993,179.639999,179.639999,125900,1617
2020-02-27,176.919998,182.389999,174.630005,177.339996,177.339996,198000,1618
2020-02-28,174.009995,174.910004,163.130005,164.600006,164.600006,353700,1619
2020-03-02,165.5,172.460007,164.020004,171.25,171.25,216900,1620
2020-03-03,170.860001,176.300003,167.429993,170.270004,170.270004,183300,1621
2020-03-04,173.100006,175.710007,169.179993,174.960007,174.960007,151800,1622
2020-03-05,170.5,171.779999,159.179993,160.559998,160.559998,229800,1623
2020-03-06,155.259995,157.369995,150.199997,153.440002,153.440002,290500,1624
2020-03-09,144.070007,146.220001,140.300003,144.779999,144.779999,251900,1625
2020-03-10,147.830002,148.889999,141.820007,146.5,146.5,255800,1626
2020-03-11,143.320007,145.809998,135.770004,136.539993,136.539993,317400,1627
2020-03-12,126.720001,126.720001,118.050003,119.879997,119.879997,494000,1628
2020-03-13,126.769997,136.289993,120.010002,136.270004,136.270004,453800,1629
2020-03-16,111.360001,123.989998,111.360001,113.870003,113.870003,358800,1630
2020-03-17,114.720001,117.75,109.57,117,117,375300,1631
2020-03-18,109.089996,111.150002,104.019997,108.540001,108.540001,268600,1632
2020-03-19,108.260002,116.389999,105.099998,113.330002,113.330002,332900,1633
2020-03-20,113.580002,117.809998,108.610001,111.599998,111.599998,469500,1634
2020-03-23,112.059998,115.580002,105.699997,111.839996,111.839996,412300,1635
2020-03-24,117.349998,132.100006,116.830002,130.630005,130.630005,301400,1636
2020-03-25,131.330002,141.449997,128.669998,138.789993,138.789993,290600,1637
2020-03-26,140.229996,146.309998,137.410004,145.080002,145.080002,182000,1638
2020-03-27,138.300003,147.820007,138.119995,141.649994,141.649994,191100,1639
2020-03-30,143.419998,145.100006,139.25,144.389999,144.389999,234100,1640
2020-03-31,141.539993,144.380005,139,144.029999,144.029999,429800,1641
2020-04-01,137.199997,139.779999,126.720001,127.980003,127.980003,314600,1642
2020-04-02,126.660004,130.720001,121.720001,126.559998,126.559998,211800,1643
2020-04-03,126.410004,130.5,123.080002,126.779999,126.779999,261600,1644
2020-04-06,133.309998,139.210007,130.679993,137.889999,137.889999,176400,1645
2020-04-07,144.729996,146.440002,133.970001,136.419998,136.419998,290800,1646
2020-04-08,138.139999,145.089996,136.679993,140.009995,140.009995,234200,1647
2020-04-09,142.710007,146.169998,140.889999,142.889999,142.889999,268000,1648
2020-04-13,141.089996,141.100006,132.020004,135,135,157600,1649
2020-04-14,137,139.899994,136.070007,139.029999,139.029999,159900,1650
2020-04-15,134.860001,138.130005,132.759995,133.320007,133.320007,171000,1651
2020-04-16,133.710007,136.320007,130.589996,133.220001,133.220001,171500,1652
2020-04-17,137.350006,139.380005,132,138.25,138.25,292300,1653
2020-04-20,135.220001,137.979996,134.009995,137.050003,137.050003,175600,1654
2020-04-21,134.050003,136.940002,133.199997,134,134,154600,1655
2020-04-22,137.440002,137.440002,134.229996,135.029999,135.029999,146500,1656
2020-04-23,136.550003,140.179993,136.149994,136.380005,136.380005,198000,1657
2020-04-24,138.160004,144.869995,137.740005,143.639999,143.639999,161300,1658
2020-04-27,146.100006,151.449997,145.740005,150.399994,150.399994,245200,1659
2020-04-28,153.850006,155.710007,147.059998,148.360001,148.360001,192000,1660
2020-04-29,164.160004,169.639999,151.509995,161.729996,161.729996,419300,1661
2020-04-30,158.910004,165.210007,158.800003,164.279999,164.279999,367500,1662
2020-05-01,159.570007,167.229996,159.570007,167.039993,167.039993,341500,1663
2020-05-04,164.100006,166.779999,162.380005,165.679993,165.679993,184200,1664
2020-05-05,165.550003,169.699997,162.820007,163.589996,163.589996,219500,1665
2020-05-06,164.059998,166.369995,162.940002,165.660004,165.660004,149400,1666
2020-05-07,167.970001,169.050003,162.309998,162.740005,162.740005,127800,1667
2020-05-08,165.729996,168.179993,163.389999,167.869995,167.869995,107100,1668
2020-05-11,164.940002,167.490005,164.169998,166.949997,166.949997,210600,1669
2020-05-12,167.520004,167.759995,161.619995,161.869995,161.869995,143500,1670
2020-05-13,160.800003,164.460007,159.160004,163.199997,163.199997,165200,1671
2020-05-14,160.210007,164.330002,158.970001,164.179993,164.179993,161800,1672
2020-05-15,163.389999,166.839996,163.389999,164.580002,164.580002,164800,1673
2020-05-18,168.729996,171.490005,168,170.289993,170.289993,155400,1674
2020-05-19,171.270004,173.029999,165.389999,165.580002,165.580002,147800,1675
2020-05-20,168.509995,170.660004,166.479996,167.899994,167.899994,118700,1676
2020-05-21,168.570007,170.970001,167.25,169.059998,169.059998,135300,1677
2020-05-22,169.699997,173.070007,168.830002,173.050003,173.050003,74300,1678
2020-05-26,177.910004,183.029999,174.789993,180.399994,180.399994,179300,1679
2020-05-27,182.199997,185.770004,179.380005,184.169998,184.169998,168500,1680
2020-05-28,185.960007,186.149994,179.660004,180.570007,180.570007,123400,1681
2020-05-29,179.940002,182.710007,176.699997,181.919998,181.919998,114400,1682
2020-06-01,182.740005,183.669998,179.789993,180.720001,180.720001,127400,1683
2020-06-02,182.149994,182.979996,178.960007,180.5,180.5,109300,1684
